Token Number,Rates,length,index_in_dataset,occurrence_number,device,ttft,ROUGEL
5960,[0.485714286.],3928,113,2,disk,0.3884345747309683,0.85
6222,[0.485714286.],4162,114,2,disk,0.40553663340217205,0.8666666666666666
3369,[0.485714286.],2148,115,2,disk,0.2193069639787209,0.2535211267605634
3385,[0.485714286.],2292,116,2,disk,0.22035136450826004,0.5970149253731344
17239,[0.485714286.],11695,117,2,disk,1.1246716730229787,0.7105263157894737
7586,[0.485714286.],5133,118,2,disk,0.4945717785453853,0.5185185185185186
6468,[0.485714286.],4339,119,2,disk,0.4215942915438366,0.7792207792207793
7146,[0.485714286.],4873,120,2,disk,0.4658507639830584,0.6666666666666666
5207,[0.485714286.],3477,121,2,disk,0.3392824748095317,0.5346534653465347
10654,[0.485714286.],7230,122,2,disk,0.6948355800845188,0.7045454545454546
16049,[0.485714286.],11070,123,2,disk,1.0469943836385038,0.8210526315789475
4991,[0.485714286.],3446,124,2,disk,0.3251830676607531,0.2727272727272727
5839,[0.485714286.],3931,125,2,disk,0.38053629572632847,0.6
15755,[0.485714286.],10618,126,2,disk,1.0278035239082217,0.7906976744186046
14227,[0.485714286.],9769,127,2,disk,0.9280632733372322,0.4752475247524752
4549,[0.485714286.],3082,128,2,disk,0.2963315030322338,0.358974358974359
2054,[0.485714286.],1322,129,2,disk,0.13347029545722133,0.2597402597402597
3494,[0.485714286.],2343,130,2,disk,0.22746634311574557,0.3859649122807017
9414,[0.485714286.],6253,131,2,disk,0.6138945390452341,0.5
13752,[0.485714286.],9070,132,2,disk,0.8970576326165384,0.7169811320754716
12562,[0.485714286.],8528,133,2,disk,0.8193803432320634,0.4666666666666666
9666,[0.485714286.],6422,134,2,disk,0.6303438473854759,0.3666666666666666
14028,[0.485714286.],9570,135,2,disk,0.9150735417510888,0.6415094339622641
2978,[0.485714286.],2027,136,2,disk,0.19378442603810772,0.9176470588235294
2523,[0.485714286.],1652,137,2,disk,0.1640842859793379,0.7586206896551725
5288,[0.485714286.],3425,138,2,disk,0.34456975249032373,0.4137931034482758
5131,[0.485714286.],3380,139,2,disk,0.33432157229422066,0.8181818181818182
16668,[0.485714286.],11317,140,2,disk,1.0873996291250498,0.4210526315789473
14713,[0.485714286.],10032,141,2,disk,0.959786939421984,0.6666666666666667
4956,[0.485714286.],3375,142,2,disk,0.3228984415023861,0.5925925925925927
5800,[0.485714286.],3878,143,2,disk,0.37799056943557674,1.0
10429,[0.485714286.],6914,144,2,disk,0.6801486976378744,0.5161290322580644
10590,[0.485714286.],7136,145,2,disk,0.6906579779663621,0.7894736842105263
9827,[0.485714286.],6607,146,2,disk,0.6408531277139635,0.8979591836734694
10430,[0.485714286.],7032,147,2,disk,0.6802139726709706,0.5588235294117646
17041,[0.485714286.],11799,148,2,disk,1.1117472164699316,1.0
13413,[0.485714286.],9216,149,2,disk,0.8749293963969275,0.6296296296296297
2752,[0.485714286.],1820,150,2,disk,0.17903226855836712,0.7272727272727273
10636,[0.485714286.],7157,151,2,disk,0.6936606294887873,0.5617977528089888
13474,[0.485714286.],9076,152,2,disk,0.8789111734157955,0.3414634146341463
9393,[0.485714286.],6275,153,2,disk,0.6125237633502139,0.5666666666666667
10503,[0.485714286.],7046,154,2,disk,0.6849790500869931,0.9411764705882352
2942,[0.485714286.],1909,155,2,disk,0.1914345248466446,0.9333333333333332
13265,[0.485714286.],8932,156,2,disk,0.8652686914986902,0.878048780487805
12226,[0.485714286.],8341,157,2,disk,0.7974479321117411,0.5833333333333334
7515,[0.485714286.],5004,158,2,disk,0.4899372511955553,0.7692307692307692
4276,[0.485714286.],2904,159,2,disk,0.2785114189969719,0.4838709677419355
16371,[0.485714286.],11057,160,2,disk,1.0680129442954793,0.7547169811320755
5550,[0.485714286.],3760,161,2,disk,0.36167181116152736,0.28
11771,[0.485714286.],7949,162,2,disk,0.7677477920529713,0.6086956521739131
7923,[0.485714286.],5382,163,2,disk,0.5165694646988037,1.0
14415,[0.485714286.],9891,164,2,disk,0.9403349795593171,0.6829268292682926
3029,[0.485714286.],1918,165,2,disk,0.1971134527260138,0.8695652173913043
15565,[0.485714286.],10497,166,2,disk,1.0154012676199442,0.5652173913043478
11263,[0.485714286.],7511,167,2,disk,0.7345880752401031,0.3870967741935483
5488,[0.485714286.],3617,168,2,disk,0.3576247591095632,0.782608695652174
10166,[0.485714286.],6911,169,2,disk,0.6629813639335744,0.4565217391304348
14586,[0.485714286.],9980,170,2,disk,0.9514970102187669,0.4727272727272727
3003,[0.485714286.],1985,171,2,disk,0.19541630186551265,0.2686567164179104
10759,[0.485714286.],7209,172,2,disk,0.7016894585596195,0.631578947368421
15001,[0.485714286.],10231,173,2,disk,0.9785861489536889,0.7435897435897435
6077,[0.485714286.],4187,174,2,disk,0.39607175360322344,0.4086021505376344
4212,[0.485714286.],2808,175,2,disk,0.2743338168788153,0.4358974358974359
12946,[0.485714286.],8885,176,2,disk,0.8444459559410031,0.3157894736842105
5338,[0.485714286.],3613,177,2,disk,0.34783350414513353,0.9230769230769232
16175,[0.485714286.],10898,178,2,disk,1.0552190378086246,0.3361344537815126
4468,[0.485714286.],3022,179,2,disk,0.29104422535144187,0.5306122448979591
14723,[0.485714286.],10071,180,2,disk,0.960439689752946,0.7792207792207793
4229,[0.485714286.],2757,181,2,disk,0.27544349244145067,0.8181818181818182
11382,[0.485714286.],7807,182,2,disk,0.7423558041785505,0.6478873239436621
6043,[0.485714286.],3938,183,2,disk,0.3938524024779527,0.7586206896551724
4130,[0.485714286.],2858,184,2,disk,0.2689812641649271,0.5128205128205128
11810,[0.485714286.],7941,185,2,disk,0.7702935183437231,0.1538461538461538
15049,[0.485714286.],10326,186,2,disk,0.9817193505423063,0.7916666666666666
8606,[0.485714286.],5775,187,2,disk,0.5611523123035066,0.1690140845070422
5060,[0.485714286.],3429,188,2,disk,0.32968704494439066,0.5
12400,[0.485714286.],8435,189,2,disk,0.8088057878704794,0.8
5597,[0.485714286.],3741,190,2,disk,0.3647397377170487,0.8478260869565216
14436,[0.485714286.],9825,191,2,disk,0.9417057552543374,0.6
8062,[0.485714286.],5492,192,2,disk,0.5256426942991752,0.3888888888888889
8756,[0.485714286.],6053,193,2,disk,0.5709435672679363,0.5
1841,[0.485714286.],1198,194,2,disk,0.11956671340773128,0.4848484848484848
13823,[0.485714286.],9352,195,2,disk,0.9016921599663683,0.4878048780487805
11844,[0.485714286.],8082,196,2,disk,0.7725128694689937,1.0
16708,[0.485714286.],11366,197,2,disk,1.0900106304488977,1.0
8313,[0.485714286.],5523,198,2,disk,0.5420267276063208,0.4693877551020408
15811,[0.485714286.],10784,199,2,disk,1.0314589257616087,0.5454545454545454
