Token Number,Rates,length,index_in_dataset,occurrence_number,device
0,[],4912,47,3,
16267,[0.728571429.],11154,20,2,cpu
0,[],24579,166,3,
0,[],9216,149,2,
14920,[0.728571429.],10130,51,3,cpu
0,[],4758,108,2,
0,[],3477,121,2,
0,[],7565,14,3,
0,[],6749,4,3,
0,[],1734,98,3,
0,[],9123,64,3,
0,[],7689,8,3,
0,[],12644,118,3,
0,[],6030,26,3,
0,[],2045,87,2,
0,[],13883,95,3,
0,[],13868,88,3,
0,[],6957,14,2,
0,[],4686,32,3,
0,[],7127,99,2,
0,[],3242,131,3,
0,[],3425,138,3,
0,[],9570,135,3,
0,[],13870,69,3,
0,[],10674,13,3,
0,[],8932,156,3,
0,[],23789,70,2,
0,[],12333,12,3,
0,[],3234,190,3,
0,[],5336,16,3,
0,[],3760,161,3,
0,[],14015,7,3,
0,[],6846,102,2,
0,[],4807,165,3,
0,[],8986,170,3,
0,[],20281,146,3,
0,[],3741,190,3,
0,[],10510,51,3,
0,[],7924,49,3,
0,[],15412,79,3,
0,[],11304,63,3,
0,[],1404,34,3,
0,[],5340,59,3,
0,[],9449,52,3,
0,[],11310,103,3,
0,[],8653,53,3,
15356,[0.728571429.],10366,43,3,cpu
0,[],12802,17,3,
0,[],1794,1,3,
0,[],12646,115,3,
0,[],14016,109,3,
0,[],20272,123,3,
0,[],4809,5,3,
0,[],4927,80,3,
0,[],7008,88,3,
0,[],9193,139,3,
0,[],7881,1,3,
0,[],19654,145,3,
0,[],6247,105,3,
0,[],23785,119,3,
15565,[0.728571429.],10497,166,3,cpu
0,[],3229,164,3,
0,[],3135,58,3,
0,[],6376,91,3,
0,[],6422,134,3,
0,[],11169,43,3,
0,[],6032,128,3,
0,[],10507,73,3,
0,[],23789,64,3,
0,[],10200,41,3,
0,[],8435,189,3,
0,[],4187,174,3,
0,[],8785,13,3,
0,[],1162,48,3,
0,[],10490,93,3,
0,[],2483,54,3,
0,[],10499,106,3,
0,[],9197,130,3,
0,[],6386,52,3,
0,[],11172,193,3,
0,[],7881,35,3,
0,[],10199,57,3,
0,[],2654,50,3,
0,[],5775,187,3,
0,[],6911,169,3,
0,[],11881,143,3,
0,[],6381,197,3,
0,[],2343,130,3,
15915,[0.728571429.],10825,21,3,cpu
0,[],4757,159,3,
0,[],3429,188,3,
0,[],8979,144,3,
0,[],12805,148,3,
0,[],8984,76,3,
0,[],7346,183,3,
14436,[0.728571429.],9825,191,3,cpu
0,[],11299,113,3,
0,[],20282,172,3,
0,[],9216,149,3,
0,[],3477,121,3,
0,[],3539,106,3,
0,[],7157,151,3,
16371,[0.728571429.],11057,160,3,cpu
0,[],23789,70,3,
0,[],6099,71,3,
16267,[0.728571429.],11154,20,3,cpu
0,[],6846,102,3,
0,[],7127,99,3,
0,[],6036,199,3,
0,[],2045,87,3,
0,[],4758,108,3,
0,[],6957,14,3,
